2016-02-20,12:30,26.2,53.4,0,3.4,W
2016-02-20,18:30,26.5,63.1,0.4,0.4,Calm
2016-02-21,9:30,26.0,79.0,0,0.9,W
2016-02-21,12:30,27.3,49.2,0,3.2,SW
2016-02-21,18:30,26.4,65.2,1.4,0.1,Calm
2016-02-22,9:30,26.3,73.0,0,1.2,NW
2016-02-22,12:30,26.1,54.0,0,3.6,SW
2016-02-22,18:30,25.8,62.4,1.6,0.1,Calm
2016-02-23,9:30,25.8,72.8,0,0.9,NW
2016-02-23,12:30,26.7,48.6,0,3.7,W
2016-02-23,18:30,26.4,59.1,2.1,0.3,Calm
2016-02-24,9:30,26.2,68.0,0,1.6,SW
2016-02-24,12:30,26.6,47.4,0,4.6,SW
2016-02-24,18:30,26.2,68.7,2.5,0.6,NW
2016-02-25,9:30,26.3,71.5,0,1.4,S
2016-02-25,12:30,27.2,48.7,0.1,4.6,SW
2016-02-25,18:30,26.6,68.7,-0.0,0.3,N
2016-02-26,9:30,26.6,75.8,0,2.2,S
2016-02-26,12:30,28.9,49.6,0,3.6,W
2016-02-26,18:30,28.5,62.2,0,0.6,N
2016-02-27,9:30,27.2,72.3,1.2,2.0,S
2016-02-27,12:30,26.0,59.6,0,2.2,W
2016-02-27,18:30,24.9,64.6,0.7,0,Calm
2016-02-28,9:30,26.0,69.2,0,1.4,SW
2016-02-28,12:30,27.5,53.5,0,3.2,W
2016-02-28,18:30,26.7,68.9,2.0,-0.0,Calm
2016-02-29,9:30,27.2,68.6,0,2.3,S
2016-02-29,12:30,27.4,50.9,0,3.7,SW
2016-02-29,18:30,26.9,69.3,0.4,0.1,N
2016-03-01,9:30,26.8,72.5,0,1.7,S
2016-03-01,12:30,28.0,52.7,0,4.1,W
2016-03-01,18:30,27.8,68.5,-0.0,0.4,N
2016-03-02,9:30,27.7,73.4,0.2,2.7,S
2016-03-02,12:30,27.5,54.3,0,5.9,SW
2016-03-02,18:30,26.9,63.9,0.2,0,Calm
2016-03-03,9:30,26.6,68.9,1.1,2.5,S
2016-03-03,12:30,28.2,51.7,0,4.5,W
2016-03-03,18:30,27.8,67.9,1.3,0,Calm
2016-03-04,9:30,28.9,60.5,0,2.9,SW
2016-03-04,12:30,29.8,50.0,0,3.9,W
2016-03-04,18:30,29.4,69.6,1.3,0,Calm
2016-03-05,9:30,29.6,62.4,0,2.4,SW
2016-03-05,12:30,29.7,51.6,0,4.3,W
2016-03-05,18:30,29.0,65.1,0.4,0.1,Calm
2016-03-06,9:30,28.6,63.2,0,2.3,SW
2016-03-06,12:30,27.3,56.0,0,2.7,W
2016-03-06,18:30,26.7,69.6,0.1,0,Calm
2016-03-07,9:30,27.6,60.0,0,2.3,SW
2016-03-07,12:30,28.6,50.0,0.3,4.1,SW
2016-03-07,18:30,27.9,64.2,0,0.4,Calm
2016-03-08,9:30,28.4,65.6,0,2.6,S
2016-03-08,12:30,28.5,50.9,0.5,3.9,SW
2016-03-08,18:30,28.6,58.4,1.2,0.6,N
2016-03-09,9:30,28.3,68.8,0,2.0,SW
2016-03-09,12:30,28.7,51.7,0,6.1,W
2016-03-09,18:30,27.9,58.3,0.4,0.5,N
2016-03-10,9:30,28.9,66.3,0,3.6,S
2016-03-10,12:30,27.9,52.5,0,5.5,SW
2016-03-10,18:30,27.3,58.0,0.1,1.0,NW
2016-03-11,9:30,27.9,65.4,0,2.7,SW
2016-03-11,12:30,26.2,62.4,0,3.2,SW
2016-03-11,18:30,26.0,63.0,0.4,1.0,NW
2016-03-12,9:30,25.9,73.9,0,1.7,W
2016-03-12,12:30,26.6,60.6,0,2.5,W
2016-03-12,18:30,26.6,63.5,0,0.5,N
2016-03-13,9:30,26.8,64.8,0,2.2,W
2016-03-13,12:30,26.7,55.1,0,3.3,W
2016-03-13,18:30,25.7,67.0,1.3,0,Calm
2016-03-14,9:30,26.6,65.5,0,2.4,SW
2016-03-14,12:30,27.7,50.0,0,3.6,W
2016-03-14,18:30,27.1,61.1,0,0.1,Calm
2016-03-15,9:30,27.4,63.0,0,2.1,SW
2016-03-15,12:30,28.4,52.9,0,2.5,NW
2016-03-15,18:30,27.9,64.8,1.0,0.3,Calm
2016-03-16,9:30,28.4,62.7,0,2.7,SW
2016-03-16,12:30,25.4,61.7,0,3.4,W
2016-03-16,18:30,24.5,70.0,0.6,0.0,Calm
2016-03-17,9:30,25.5,71.2,0,1.7,SW
2016-03-17,12:30,27.0,55.8,0,3.7,W
2016-03-17,18:30,27.1,67.2,0,0.2,Calm
2016-03-18,9:30,27.5,65.5,0,2.2,SW
2016-03-18,12:30,27.5,52.1,0,3.8,NW
2016-03-18,18:30,27.3,58.3,0,0.4,N
2016-03-19,9:30,28.3,55.3,0,3.4,SW
2016-03-19,12:30,29.5,49.0,-0.0,2.8,W
2016-03-19,18:30,29.3,58.0,0.2,0.5,N
2016-03-20,9:30,29.7,55.9,0,1.5,NW
2016-03-20,12:30,30.2,47.4,0,3.3,W
2016-03-20,18:30,29.6,54.6,1.5,0.6,Calm
2016-03-21,9:30,29.5,61.4,0,2.4,SW
2016-03-21,12:30,30.2,48.1,0,4.2,W
2016-03-21,18:30,29.4,62.8,0.9,0.2,N
2016-03-22,9:30,30.0,59.5,0.1,3.1,SW
2016-03-22,12:30,29.7,54.9,0,5.8,S
2016-03-22,18:30,29.3,63.8,0.1,0,Calm
2016-03-23,9:30,29.6,62.2,0.6,3.2,SW
2016-03-23,12:30,29.6,54.1,0,5.3,W
2016-03-23,18:30,29.7,64.9,1.6,0,Calm
2016-03-24,9:30,29.8,66.5,1.3,2.8,SW
2016-03-24,12:30,29.7,52.9,0,3.8,W
2016-03-24,18:30,29.3,64.9,1.2,0,Calm
2016-03-25,9:30,29.2,66.0,0,2.2,SW
2016-03-25,12:30,29.9,53.3,0,4.5,SW
2016-03-25,18:30,29.6,67.8,0,-0.0,Calm
2016-03-26,9:30,29.0,64.4,0.1,2.7,SW
2016-03-26,12:30,28.2,57.0,0,5.0,W
2016-03-26,18:30,28.0,74.8,0,0.0,Calm
2016-03-27,9:30,28.0,73.0,3.5,2.9,SW
2016-03-27,12:30,27.5,57.7,0,3.9,W
2016-03-27,18:30,27.1,69.3,0,0,Calm
2016-03-28,9:30,27.9,62.3,0,2.6,SW
2016-03-28,12:30,28.7,53.5,0,3.1,SW
2016-03-28,18:30,28.0,69.2,0.0,-0.0,Calm
2016-03-29,9:30,28.1,64.1,0,1.7,SW
2016-03-29,12:30,29.4,53.7,0.6,3.1,W
2016-03-29,18:30,29.0,67.5,1.3,0.3,Calm
2016-03-30,9:30,29.5,70.5,0,2.5,SW
2016-03-30,12:30,30.0,58.2,0,3.1,W
2016-03-30,18:30,30.2,66.0,-0.0,0.5,N
2016-03-31,9:30,29.6,69.8,0,1.4,NW
2016-03-31,12:30,30.1,58.0,0,2.8,W
2016-03-31,18:30,30.3,58.5,0.3,1.4,N
2016-04-01,9:30,29.8,67.2,0.1,1.5,NW
2016-04-01,12:30,29.4,57.5,0,3.2,W
2016-04-01,18:30,28.5,64.0,0.6,0.5,N
2016-04-02,9:30,28.2,67.5,0.4,1.9,SW
2016-04-02,12:30,29.3,55.6,0,4.0,W
2016-04-02,18:30,29.1,69.4,0.9,0.0,Calm
2016-04-03,9:30,28.8,69.2,0.7,2.1,SW
2016-04-03,12:30,28.8,61.6,0,2.7,W
2016-04-03,18:30,28.7,72.6,0.1,0,Calm
2016-04-04,9:30,29.0,69.7,0,2.2,W
2016-04-04,12:30,30.0,58.8,0,4.4,SW
2016-04-04,18:30,29.4,69.7,0.2,-0.0,N
2016-04-05,9:30,29.6,65.1,-0.0,2.9,SW
2016-04-05,12:30,29.4,58.4,0,3.9,W
2016-04-05,18:30,29.3,68.5,1.8,0,Calm
2016-04-06,9:30,29.1,70.3,2.3,2.5,SW
2016-04-06,12:30,28.9,58.4,0,3.9,SW
2016-04-06,18:30,28.6,70.8,0,0.1,Calm
2016-04-07,9:30,27.0,76.6,2.4,1.9,SW
2016-04-07,12:30,21.7,80.2,0,2.8,SW
2016-04-07,18:30,21.7,82.3,0.3,0.3,Calm
2016-04-08,9:30,22.2,91.4,3.3,1.4,SW
2016-04-08,12:30,25.5,65.3,0,3.4,W
2016-04-08,18:30,25.3,84.2,0,0.2,N
2016-04-09,9:30,26.0,75.0,0,2.1,S
2016-04-09,12:30,29.4,58.9,0,3.2,SW
2016-04-09,18:30,29.0,77.3,0,0.3,N
2016-04-10,9:30,29.1,67.8,0,2.8,SW
2016-04-10,12:30,29.5,62.6,0,4.5,SW
2016-04-10,18:30,29.4,68.3,1.1,0.1,N
2016-04-11,9:30,30.1,64.9,0,2.9,SW
2016-04-11,12:30,30.6,58.9,0,3.5,W
2016-04-11,18:30,31.1,65.6,0.5,0.8,N
2016-04-12,9:30,30.3,67.1,0,2.6,W
2016-04-12,12:30,30.9,59.0,0.2,2.7,W
2016-04-12,18:30,31.0,72.6,0,-0.0,Calm
2016-04-13,9:30,30.4,67.4,0.3,2.4,SW
2016-04-13,12:30,31.3,55.4,0,4.6,W
2016-04-13,18:30,30.9,70.7,0,0.1,Calm
2016-04-14,9:30,29.9,69.0,1.7,2.5,SW
2016-04-14,12:30,31.1,59.3,0,3.8,W
2016-04-14,18:30,31.0,71.5,0,-0.0,Calm
2016-04-15,9:30,30.8,64.0,2.5,3.1,SW
2016-04-15,12:30,30.7,58.6,0,3.7,W
2016-04-15,18:30,31.0,75.4,0.7,0,Calm
2016-04-16,9:30,30.4,69.5,1.4,2.4,SW
2016-04-16,12:30,28.5,66.2,0.2,2.7,SW
2016-04-16,18:30,28.7,77.7,1.3,0,Calm
2016-04-17,9:30,28.4,80.7,2.2,1.3,W
2016-04-17,12:30,28.3,67.6,0.6,2.5,SW
2016-04-17,18:30,28.5,76.3,1.6,0.3,N
2016-04-18,9:30,27.4,82.4,2.8,1.3,W
2016-04-18,12:30,25.1,75.7,0,6.0,W
2016-04-18,18:30,25.8,78.0,5.5,1.4,W
2016-04-19,9:30,27.3,77.4,4.2,3.4,SW
2016-04-19,12:30,28.5,63.6,0,4.2,SW
2016-04-19,18:30,28.6,71.9,0,0.3,Calm
2016-04-20,9:30,29.0,68.4,0.6,2.5,SW
2016-04-20,12:30,31.3,61.9,0,4.6,SW
2016-04-20,18:30,31.0,70.7,1.9,0,Calm
2016-04-21,9:30,30.6,66.9,1.4,2.9,SW
2016-04-21,12:30,30.6,59.0,0,4.5,SW
2016-04-21,18:30,30.8,77.5,0.7,0,Calm
2016-04-22,9:30,30.9,71.9,0.7,3.0,SW
2016-04-22,12:30,31.0,60.4,0,4.3,SW
2016-04-22,18:30,30.7,69.8,0.3,0.6,N
2016-04-23,9:30,30.5,71.5,0.8,2.3,SW
2016-04-23,12:30,30.1,66.2,0,3.1,W
2016-04-23,18:30,30.6,65.6,1.4,0.8,N
2016-04-24,9:30,30.2,74.4,1.6,2.6,SW
2016-04-24,12:30,29.5,67.0,0,4.5,SW
2016-04-24,18:30,29.8,73.0,0,0.6,N
2016-04-25,9:30,29.8,74.6,0,3.1,SW
2016-04-25,12:30,30.2,62.1,0,5.1,W
2016-04-25,18:30,30.8,77.8,0,0,Calm
2016-04-26,9:30,28.2,84.2,10.6,2.0,W
2016-04-26,12:30,26.5,71.2,26.0,3.1,SW
2016-04-26,18:30,27.2,76.2,28.5,0,Calm
2016-04-27,9:30,27.8,80.7,0.8,2.6,SE
2016-04-27,12:30,26.9,70.3,5.3,2.9,SW
2016-04-27,18:30,27.4,87.3,6.8,0,Calm
2016-04-28,9:30,27.2,82.4,9.5,1.0,N
2016-04-28,12:30,26.1,74.3,16.1,2.0,NW
2016-04-28,18:30,26.3,79.5,15.1,-0.0,N
2016-04-29,9:30,26.9,82.5,4.5,2.2,SW
2016-04-29,12:30,26.0,75.3,7.9,3.0,W
2016-04-29,18:30,26.6,79.0,10.5,0.1,Calm
2016-04-30,9:30,26.8,84.8,6.3,1.9,W
2016-04-30,12:30,28.4,67.3,0,3.7,W
2016-04-30,18:30,28.1,81.2,0,0.1,Calm
2016-05-01,9:30,27.3,83.2,3.8,1.7,SW
2016-05-01,12:30,27.7,73.5,0,2.6,W
2016-05-01,18:30,27.8,84.6,0,0.0,Calm
2016-05-02,9:30,27.1,80.2,3.1,2.0,S
2016-05-02,12:30,24.8,82.0,-0.0,2.6,W
2016-05-02,18:30,24.5,88.8,4.3,0.1,N
2016-05-03,9:30,25.0,85.9,2.5,1.8,S
2016-05-03,12:30,26.2,72.9,0,2.3,W
2016-05-03,18:30,26.4,85.1,0,0.1,Calm
2016-05-04,9:30,25.6,85.6,1.9,1.6,SW
2016-05-04,12:30,27.3,73.9,9.2,4.2,S
2016-05-04,18:30,27.4,80.7,11.6,0.1,Calm
2016-05-05,9:30,26.6,80.4,0,3.0,SW
2016-05-05,12:30,27.1,68.4,0,2.6,NW
2016-05-05,18:30,27.1,83.3,0.7,0.2,Calm
2016-05-06,9:30,26.0,88.3,5.3,1.6,W
2016-05-06,12:30,26.4,70.8,0.6,2.6,W
2016-05-06,18:30,26.6,87.6,0,0,Calm
2016-05-07,9:30,26.1,80.6,1.6,2.0,SW
2016-05-07,12:30,29.4,59.4,0,4.4,SW
2016-05-07,18:30,28.5,87.4,0,-0.0,N
2016-05-08,9:30,28.0,71.7,4.8,2.6,SW
2016-05-08,12:30,29.2,65.2,0,4.8,SW
2016-05-08,18:30,29.3,86.9,0,0,Calm
2016-05-09,9:30,28.4,75.9,7.5,2.4,SW
2016-05-09,12:30,28.4,70.5,19.8,2.3,W
2016-05-09,18:30,28.3,89.2,21.4,0,Calm
2016-05-10,9:30,28.0,77.0,4.1,2.2,S
2016-05-10,12:30,29.0,68.0,0.3,2.4,W
2016-05-10,18:30,28.9,89.4,1.2,0,Calm
2016-05-11,9:30,27.4,81.4,4.2,1.1,W
2016-05-11,12:30,25.1,79.6,4.2,1.2,W
2016-05-11,18:30,25.1,94.7,3.4,0,Calm
2016-05-12,9:30,25.1,85.5,3.7,1.6,SW
2016-05-12,12:30,26.2,68.4,0.5,1.8,W
2016-05-12,18:30,26.1,91.9,0,0,Calm
2016-05-13,9:30,25.4,83.2,1.5,1.4,SW
2016-05-13,12:30,27.1,61.9,0,3.0,W
2016-05-13,18:30,26.3,95.0,0,0,Calm
2016-05-14,9:30,26.2,78.7,2.5,1.6,S
2016-05-14,12:30,28.3,60.3,0,3.0,W
2016-05-14,18:30,27.6,87.4,0,0,Calm
2016-05-15,9:30,27.7,71.5,1.4,2.7,SW
2016-05-15,12:30,28.1,66.1,0,2.9,SW
2016-05-15,18:30,27.7,81.6,0,0.1,N
2016-05-16,9:30,27.8,69.1,2.1,2.0,S
2016-05-16,12:30,28.6,64.8,0,3.4,SW
2016-05-16,18:30,27.6,85.2,0.3,-0.0,N
2016-05-17,9:30,27.3,77.9,3.4,2.5,SW
2016-05-17,12:30,27.4,67.0,0,4.5,SW
2016-05-17,18:30,27.0,79.7,0,0.4,N
2016-05-18,9:30,27.1,75.1,2.5,2.6,S
2016-05-18,12:30,27.2,73.5,3.8,3.9,W
2016-05-18,18:30,27.8,83.8,7.9,0.1,N
2016-05-19,9:30,27.7,80.5,4.8,2.6,SW
2016-05-19,12:30,28.3,64.8,0,4.7,SW
2016-05-19,18:30,27.6,82.8,0,0.0,N
2016-05-20,9:30,27.2,80.9,3.6,2.8,SW
2016-05-20,12:30,28.3,71.2,0,3.4,SW
2016-05-20,18:30,27.7,85.4,1.1,0.9,NW
2016-05-21,9:30,27.7,78.1,1.0,2.6,SW
2016-05-21,12:30,27.1,76.9,1.7,1.7,W
2016-05-21,18:30,27.5,84.5,3.7,1.1,NW
2016-05-22,9:30,26.6,85.2,3.0,1.3,W
2016-05-22,12:30,27.8,78.2,8.2,1.7,W
2016-05-22,18:30,27.7,85.3,9.7,0.4,N
2016-05-23,9:30,27.4,79.6,3.9,2.5,SW
2016-05-23,12:30,27.7,70.8,0,4.2,SW
2016-05-23,18:30,27.8,92.7,0,0.0,N
2016-05-24,9:30,27.4,83.8,8.3,2.5,SW
2016-05-24,12:30,26.3,75.9,42.3,5.8,S
2016-05-24,18:30,26.6,87.1,43.8,0.8,SW
2016-05-25,9:30,26.6,90.1,6.8,3.2,SE
2016-05-25,12:30,27.9,69.9,11.6,3.1,S
2016-05-25,18:30,28.4,89.8,13.3,0,Calm
2016-05-26,9:30,27.4,85.6,1.1,1.8,S
2016-05-26,12:30,28.6,74.5,0,2.1,SW
2016-05-26,18:30,27.4,89.3,0,0.2,NW
2016-05-27,9:30,27.7,81.6,3.1,1.8,SW
2016-05-27,12:30,27.5,77.4,0,2.0,SW
2016-05-27,18:30,26.9,87.2,0,0,N
2016-05-28,9:30,26.5,84.2,2.7,1.9,W
2016-05-28,12:30,21.0,104.0,46.5,2.2,S
2016-05-28,18:30,20.8,89.1,47.3,0.1,Calm
2016-05-29,9:30,19.8,103.4,20.0,1.7,E
2016-05-29,12:30,19.1,102.8,28.1,4.8,SE
2016-05-29,18:30,20.2,92.9,30.2,2.6,S
2016-05-30,9:30,23.8,85.7,28.7,2.5,SW
2016-05-30,12:30,26.1,79.8,32.1,2.2,NW
2016-05-30,18:30,27.0,81.7,11.6,1.8,SW
2016-05-31,9:30,26.2,79.4,0,2.0,SW
2016-05-31,12:30,25.7,79.6,0,0,Calm
2016-05-31,18:30,25.8,88.8,16.8,0,Calm
2016-06-01,9:30,24.4,90.4,37.4,1.0,SE
2016-06-01,12:30,24.1,82.8,40.7,0.5,N
2016-06-01,18:30,23.2,100.7,11.0,1.8,E
2016-06-02,9:30,23.3,87.9,7.8,2.9,E
2016-06-02,12:30,24.8,84.1,7.0,1.3,S
2016-06-02,18:30,25.8,88.7,6.4,0,SW
2016-06-03,9:30,26.5,79.1,0,2.2,SW
2016-06-03,12:30,26.8,83.0,0,0,N
2016-06-03,18:30,25.9,87.9,2.5,1.1,W
2016-06-04,9:30,26.4,79.7,1.8,1.9,SW
2016-06-04,12:30,26.5,82.9,0.7,0.8,NW
2016-06-04,18:30,26.5,87.4,2.1,1.2,SW
2016-06-05,9:30,25.1,91.4,34.9,2.3,SW
2016-06-05,12:30,24.6,86.4,45.8,0,Calm
2016-06-05,18:30,23.9,97.4,8.7,1.9,S
2016-06-06,9:30,24.7,81.9,9.0,3.1,SW
2016-06-06,12:30,24.9,84.3,7.2,1.4,SW
2016-06-06,18:30,25.2,90.1,5.6,1.4,SW
2016-06-07,9:30,26.0,81.8,18.2,3.3,S
2016-06-07,12:30,26.0,86.6,18.0,0.9,W
2016-06-07,18:30,25.7,92.2,7.1,2.3,SW
2016-06-08,9:30,26.5,78.0,0.1,2.5,SW
2016-06-08,12:30,27.1,85.1,0.7,0.4,W
2016-06-08,18:30,25.6,94.3,4.8,0,NW
2016-06-09,9:30,21.8,96.6,13.0,1.7,SE
2016-06-09,12:30,21.1,97.8,13.8,1.7,N
2016-06-09,18:30,20.7,96.0,15.3,1.8,SW
2016-06-10,9:30,22.0,95.3,19.4,3.8,SW
2016-06-10,12:30,21.0,91.1,16.1,4.4,SW
2016-06-10,18:30,22.5,92.6,12.4,2.6,SW
2016-06-11,9:30,22.3,92.5,8.1,4.7,S
2016-06-11,12:30,22.7,88.4,8.6,4.0,S
2016-06-11,18:30,23.5,93.3,10.3,4.4,S
2016-06-12,9:30,22.4,86.6,13.5,6.5,SE
